id,Product ID,Type,air_temp,process_temp,rpm,torque,tool_wear,target,TWF,HDF,PWF,OSF,RNF,air_temp_c,process_temp_c,power_factor,temp_diff
8962,M23821,M,297.3,308.0,1403,45.0,77,0,0,0,0,0,0,24.150000000000034,34.85000000000002,63135.0,10.699999999999989
8963,L56142,L,297.3,307.9,1628,30.2,80,0,0,0,0,0,0,24.150000000000034,34.75,49165.6,10.599999999999966
8964,M23823,M,297.2,307.9,1687,30.4,82,0,0,0,0,0,0,24.05000000000001,34.75,51284.799999999996,10.699999999999989
8965,M23824,M,297.2,307.9,1456,44.9,85,0,0,0,0,0,0,24.05000000000001,34.75,65374.4,10.699999999999989
8966,L56145,L,297.1,307.9,1496,44.7,88,0,0,0,0,0,0,23.950000000000045,34.75,66871.2,10.799999999999955
8967,L56146,L,297.1,307.8,1636,30.3,90,0,0,0,0,0,0,23.950000000000045,34.650000000000034,49570.8,10.699999999999989
8968,L56147,L,297.1,307.8,1536,40.4,92,0,0,0,0,0,0,23.950000000000045,34.650000000000034,62054.399999999994,10.699999999999989
8969,L56148,L,297.1,307.8,1454,50.6,94,0,0,0,0,0,0,23.950000000000045,34.650000000000034,73572.40000000001,10.699999999999989
8970,L56149,L,297.0,307.8,1396,50.0,96,0,0,0,0,0,0,23.850000000000023,34.650000000000034,69800.0,10.800000000000011
8971,L56150,L,297.0,307.6,1575,37.4,98,0,0,0,0,0,0,23.850000000000023,34.450000000000045,58905.0,10.600000000000023
8972,L56151,L,296.9,307.6,1514,35.7,100,0,0,0,0,0,0,23.75,34.450000000000045,54049.8,10.700000000000045
8973,M23832,M,296.8,307.4,1455,49.9,102,0,0,0,0,0,0,23.650000000000034,34.25,72604.5,10.599999999999966
8974,L56153,L,296.8,307.4,1549,48.3,105,0,0,0,0,0,0,23.650000000000034,34.25,74816.7,10.599999999999966
8975,L56154,L,296.8,307.5,1474,42.4,107,0,0,0,0,0,0,23.650000000000034,34.35000000000002,62497.6,10.699999999999989
8976,H38389,H,296.7,307.4,1661,34.2,109,0,0,0,0,0,0,23.55000000000001,34.25,56806.200000000004,10.699999999999989
8977,L56156,L,296.7,307.4,1535,34.6,114,0,0,0,0,0,0,23.55000000000001,34.25,53111.0,10.699999999999989
8978,M23837,M,296.9,307.5,1556,31.2,116,0,0,0,0,0,0,23.75,34.35000000000002,48547.2,10.600000000000023
8979,L56158,L,296.9,307.6,1435,45.0,119,0,0,0,0,0,0,23.75,34.450000000000045,64575.0,10.700000000000045
8980,M23839,M,296.9,307.5,1332,51.1,121,0,0,0,0,0,0,23.75,34.35000000000002,68065.2,10.600000000000023
8981,L56160,L,297.0,307.6,1513,42.4,124,0,0,0,0,0,0,23.850000000000023,34.450000000000045,64151.2,10.600000000000023
8982,L56161,L,297.0,307.7,1502,39.4,126,0,0,0,0,0,0,23.850000000000023,34.55000000000001,59178.799999999996,10.699999999999989
8983,L56162,L,297.0,307.7,1315,60.1,128,0,0,0,0,0,0,23.850000000000023,34.55000000000001,79031.5,10.699999999999989
8984,M23843,M,297.0,307.7,1261,51.1,130,0,0,0,0,0,0,23.850000000000023,34.55000000000001,64437.1,10.699999999999989
8985,L56164,L,297.1,307.8,1406,60.4,133,0,0,0,0,0,0,23.950000000000045,34.650000000000034,84922.4,10.699999999999989
8986,L56165,L,297.1,307.8,1584,42.3,135,0,0,0,0,0,0,23.950000000000045,34.650000000000034,67003.2,10.699999999999989
8987,M23846,M,297.1,307.8,1443,43.9,137,0,0,0,0,0,0,23.950000000000045,34.650000000000034,63347.7,10.699999999999989
8988,L56167,L,297.2,307.9,1580,35.8,140,0,0,0,0,0,0,24.05000000000001,34.75,56563.99999999999,10.699999999999989
8989,L56168,L,297.2,307.9,1825,24.6,142,0,0,0,0,0,0,24.05000000000001,34.75,44895.0,10.699999999999989
8990,L56169,L,297.2,307.9,1469,48.2,144,0,0,0,0,0,0,24.05000000000001,34.75,70805.8,10.699999999999989
8991,L56170,L,297.2,307.9,1493,38.4,146,0,0,0,0,0,0,24.05000000000001,34.75,57331.2,10.699999999999989
8992,M23851,M,297.3,308.0,1598,29.4,148,0,0,0,0,0,0,24.150000000000034,34.85000000000002,46981.2,10.699999999999989
8993,H38406,H,297.2,307.9,1450,37.2,151,0,0,0,0,0,0,24.05000000000001,34.75,53940.00000000001,10.699999999999989
8994,M23853,M,297.2,307.9,1632,37.5,156,0,0,0,0,0,0,24.05000000000001,34.75,61200.0,10.699999999999989
8995,M23854,M,297.1,307.9,1980,20.3,159,0,0,0,0,0,0,23.950000000000045,34.75,40194.0,10.799999999999955
8996,L56175,L,297.2,308.0,1474,43.7,162,0,0,0,0,0,0,24.05000000000001,34.85000000000002,64413.8,10.800000000000011
8997,L56176,L,297.2,307.9,1540,37.1,164,0,0,0,0,0,0,24.05000000000001,34.75,57134.0,10.699999999999989
8998,M23857,M,297.1,307.9,1609,38.9,166,0,0,0,0,0,0,23.950000000000045,34.75,62590.1,10.799999999999955
8999,L56178,L,297.1,308.0,1467,42.8,169,0,0,0,0,0,0,23.950000000000045,34.85000000000002,62787.6,10.899999999999977
9000,L56179,L,297.1,307.9,1492,39.4,171,0,0,0,0,0,0,23.950000000000045,34.75,58784.799999999996,10.799999999999955
9001,L56180,L,297.0,307.9,1493,46.1,173,0,0,0,0,0,0,23.850000000000023,34.75,68827.3,10.899999999999977
9002,L56181,L,297.0,307.8,1500,39.9,175,0,0,0,0,0,0,23.850000000000023,34.650000000000034,59850.0,10.800000000000011
9003,L56182,L,297.1,307.8,1477,36.6,177,0,0,0,0,0,0,23.950000000000045,34.650000000000034,54058.200000000004,10.699999999999989
9004,L56183,L,297.1,307.9,1342,49.1,179,0,0,0,0,0,0,23.950000000000045,34.75,65892.2,10.799999999999955
9005,M23864,M,297.1,307.8,1538,34.3,181,0,0,0,0,0,0,23.950000000000045,34.650000000000034,52753.399999999994,10.699999999999989
9006,L56185,L,297.2,307.9,1337,58.1,184,0,0,0,0,0,0,24.05000000000001,34.75,77679.7,10.699999999999989
9007,L56186,L,297.3,307.9,1417,41.8,186,0,0,0,0,0,0,24.150000000000034,34.75,59230.6,10.599999999999966
9008,L56187,L,297.4,308.0,1383,46.2,188,0,0,0,0,0,0,24.25,34.85000000000002,63894.600000000006,10.600000000000023
9009,M23868,M,297.4,308.0,1440,42.4,190,0,0,0,0,0,0,24.25,34.85000000000002,61056.0,10.600000000000023
9010,L56189,L,297.3,307.9,1579,34.4,193,0,0,0,0,0,0,24.150000000000034,34.75,54317.6,10.599999999999966
9011,L56190,L,297.2,307.9,1441,40.0,195,0,0,0,0,0,0,24.05000000000001,34.75,57640.0,10.699999999999989
9012,M23871,M,297.2,307.9,1530,35.9,197,0,0,0,0,0,0,24.05000000000001,34.75,54927.0,10.699999999999989
9013,L56192,L,297.2,308.0,1705,26.0,200,0,0,0,0,0,0,24.05000000000001,34.85000000000002,44330.0,10.800000000000011
9014,H38427,H,297.2,308.0,1435,43.0,202,0,0,0,0,0,0,24.05000000000001,34.85000000000002,61705.0,10.800000000000011
9015,M23874,M,297.2,308.1,1340,61.3,207,1,0,0,0,1,0,24.05000000000001,34.950000000000045,82142.0,10.900000000000034
9016,L56195,L,297.2,308.1,1431,49.7,210,1,0,0,0,0,0,24.05000000000001,34.950000000000045,71120.7,10.900000000000034
9017,L56196,L,297.3,308.2,1396,52.7,212,1,0,0,0,1,0,24.150000000000034,35.05000000000001,73569.2,10.899999999999977
9018,M23877,M,297.3,308.1,1369,52.0,214,0,0,0,0,0,0,24.150000000000034,34.950000000000045,71188.0,10.800000000000011
9019,L56198,L,297.3,308.1,1615,35.4,217,1,1,0,0,0,0,24.150000000000034,34.950000000000045,57171.0,10.800000000000011
9020,L56199,L,297.2,308.1,1662,31.3,0,0,0,0,0,0,0,24.05000000000001,34.950000000000045,52020.6,10.900000000000034
9021,L56200,L,297.3,308.2,1553,33.5,2,0,0,0,0,0,0,24.150000000000034,35.05000000000001,52025.5,10.899999999999977
9022,M23881,M,297.4,308.2,1536,34.6,4,0,0,0,0,0,0,24.25,35.05000000000001,53145.600000000006,10.800000000000011
9023,L56202,L,297.4,308.3,1548,46.6,7,0,0,0,0,0,0,24.25,35.150000000000034,72136.8,10.900000000000034
9024,L56203,L,297.4,308.3,1706,30.9,9,0,0,0,0,0,0,24.25,35.150000000000034,52715.399999999994,10.900000000000034
9025,L56204,L,297.4,308.3,1366,45.5,11,0,0,0,0,0,0,24.25,35.150000000000034,62153.0,10.900000000000034
9026,L56205,L,297.5,308.4,1440,35.9,13,0,0,0,0,0,0,24.350000000000023,35.25,51696.0,10.899999999999977
9027,M23886,M,297.5,308.4,1685,28.1,15,0,0,0,0,0,0,24.350000000000023,35.25,47348.5,10.899999999999977
9028,M23887,M,297.4,308.3,1444,44.0,18,0,0,0,0,0,0,24.25,35.150000000000034,63536.0,10.900000000000034
9029,L56208,L,297.4,308.3,1395,48.7,21,0,0,0,0,0,0,24.25,35.150000000000034,67936.5,10.900000000000034
9030,L56209,L,297.4,308.3,1483,38.8,23,0,0,0,0,0,0,24.25,35.150000000000034,57540.399999999994,10.900000000000034
9031,M23890,M,297.5,308.4,1403,44.3,25,0,0,0,0,0,0,24.350000000000023,35.25,62152.899999999994,10.899999999999977
9032,H38445,H,297.5,308.4,1793,23.9,28,0,0,0,0,0,0,24.350000000000023,35.25,42852.7,10.899999999999977
9033,L56212,L,297.4,308.3,1723,28.8,33,0,0,0,0,0,0,24.25,35.150000000000034,49622.4,10.900000000000034
9034,L56213,L,297.4,308.2,1386,41.0,35,0,0,0,0,0,0,24.25,35.05000000000001,56826.0,10.800000000000011
9035,H38448,H,297.4,308.2,1585,46.2,37,0,0,0,0,0,0,24.25,35.05000000000001,73227.0,10.800000000000011
9036,M23895,M,297.3,308.1,1731,27.7,42,0,0,0,0,0,0,24.150000000000034,34.950000000000045,47948.7,10.800000000000011
9037,L56216,L,297.3,308.3,1519,37.7,45,0,0,0,0,0,0,24.150000000000034,35.150000000000034,57266.3,11.0
9038,L56217,L,297.3,308.2,1896,24.4,47,0,0,0,0,0,0,24.150000000000034,35.05000000000001,46262.399999999994,10.899999999999977
9039,L56218,L,297.3,308.3,2358,14.9,49,0,0,0,0,0,0,24.150000000000034,35.150000000000034,35134.200000000004,11.0
9040,M23899,M,297.3,308.3,1341,51.9,51,0,0,0,0,0,0,24.150000000000034,35.150000000000034,69597.9,11.0
9041,L56220,L,297.3,308.3,1550,37.0,54,0,0,0,0,0,0,24.150000000000034,35.150000000000034,57350.0,11.0
9042,L56221,L,297.3,308.3,1309,61.5,56,0,0,0,0,0,0,24.150000000000034,35.150000000000034,80503.5,11.0
9043,M23902,M,297.3,308.4,1599,32.9,58,0,0,0,0,0,0,24.150000000000034,35.25,52607.1,11.099999999999966
9044,L56223,L,297.4,308.4,1343,40.0,61,0,0,0,0,0,0,24.25,35.25,53720.0,11.0
9045,L56224,L,297.4,308.4,1378,39.9,63,0,0,0,0,0,0,24.25,35.25,54982.2,11.0
9046,L56225,L,297.4,308.4,1603,34.6,65,0,0,0,0,0,0,24.25,35.25,55463.8,11.0
9047,L56226,L,297.4,308.4,1664,28.1,67,0,0,0,0,0,0,24.25,35.25,46758.4,11.0
9048,L56227,L,297.3,308.4,1488,37.4,69,0,0,0,0,0,0,24.150000000000034,35.25,55651.2,11.099999999999966
9049,M23908,M,297.3,308.4,1370,50.5,71,0,0,0,0,0,0,24.150000000000034,35.25,69185.0,11.099999999999966
9050,L56229,L,297.3,308.5,1545,34.3,74,0,0,0,0,0,0,24.150000000000034,35.35000000000002,52993.49999999999,11.199999999999989
9051,M23910,M,297.4,308.5,1566,31.4,76,0,0,0,0,0,0,24.25,35.35000000000002,49172.399999999994,11.100000000000023
9052,L56231,L,297.4,308.6,1820,24.6,79,0,0,0,0,0,0,24.25,35.450000000000045,44772.0,11.200000000000045
9053,M23912,M,297.4,308.6,1901,22.1,81,0,0,0,0,0,0,24.25,35.450000000000045,42012.100000000006,11.200000000000045
9054,M23913,M,297.4,308.5,1638,32.2,84,0,0,0,0,0,0,24.25,35.35000000000002,52743.600000000006,11.100000000000023
9055,M23914,M,297.3,308.4,1521,38.2,87,0,0,0,0,0,0,24.150000000000034,35.25,58102.200000000004,11.099999999999966
9056,H38469,H,297.3,308.4,1864,23.1,90,0,0,0,0,0,0,24.150000000000034,35.25,43058.4,11.099999999999966
9057,L56236,L,297.3,308.3,1430,41.9,95,0,0,0,0,0,0,24.150000000000034,35.150000000000034,59917.0,11.0
9058,M23917,M,297.3,308.4,1686,34.5,97,0,0,0,0,0,0,24.150000000000034,35.25,58167.0,11.099999999999966
9059,M23918,M,297.2,308.3,1326,57.2,100,0,0,0,0,0,0,24.05000000000001,35.150000000000034,75847.2,11.100000000000023
9060,L56239,L,297.2,308.3,1805,25.6,103,0,0,0,0,0,0,24.05000000000001,35.150000000000034,46208.0,11.100000000000023
9061,H38474,H,297.2,308.3,1453,45.8,105,0,0,0,0,0,0,24.05000000000001,35.150000000000034,66547.4,11.100000000000023
9062,M23921,M,297.2,308.4,1863,26.0,110,0,0,0,0,0,0,24.05000000000001,35.25,48438.0,11.199999999999989
9063,L56242,L,297.2,308.3,1576,35.3,113,0,0,0,0,0,0,24.05000000000001,35.150000000000034,55632.799999999996,11.100000000000023
9064,L56243,L,297.2,308.3,1419,39.7,115,0,0,0,0,0,0,24.05000000000001,35.150000000000034,56334.3,11.100000000000023
9065,L56244,L,297.2,308.4,1833,25.2,117,0,0,0,0,0,0,24.05000000000001,35.25,46191.6,11.199999999999989
9066,H38479,H,297.2,308.4,2182,17.3,119,0,0,0,0,0,0,24.05000000000001,35.25,37748.6,11.199999999999989
9067,L56246,L,297.2,308.3,1656,30.3,124,0,0,0,0,0,0,24.05000000000001,35.150000000000034,50176.8,11.100000000000023
9068,L56247,L,297.1,308.2,1351,56.6,126,0,0,0,0,0,0,23.950000000000045,35.05000000000001,76466.6,11.099999999999966
9069,H38482,H,297.1,308.2,1790,30.3,128,0,0,0,0,0,0,23.950000000000045,35.05000000000001,54237.0,11.099999999999966
9070,M23929,M,297.2,308.2,1678,28.1,133,0,0,0,0,0,0,24.05000000000001,35.05000000000001,47151.8,11.0
9071,L56250,L,297.1,308.2,1427,45.2,136,0,0,0,0,0,0,23.950000000000045,35.05000000000001,64500.4,11.099999999999966
9072,L56251,L,297.0,308.1,1429,54.0,138,0,0,0,0,0,0,23.850000000000023,34.950000000000045,77166.0,11.100000000000023
9073,H38486,H,297.2,308.1,1770,27.2,140,0,0,0,0,0,0,24.05000000000001,34.950000000000045,48144.0,10.900000000000034
9074,L56253,L,297.2,308.1,1689,31.2,145,0,0,0,0,0,0,24.05000000000001,34.950000000000045,52696.799999999996,10.900000000000034
9075,M23934,M,297.2,308.1,1554,41.3,147,0,0,0,0,0,0,24.05000000000001,34.950000000000045,64180.2,10.900000000000034
9076,L56255,L,297.3,308.1,1506,36.0,150,0,0,0,0,0,0,24.150000000000034,34.950000000000045,54216.0,10.800000000000011
9077,L56256,L,297.2,308.1,1474,44.3,152,0,0,0,0,0,0,24.05000000000001,34.950000000000045,65298.2,10.900000000000034
9078,L56257,L,297.3,308.1,1762,26.1,154,0,0,0,0,0,0,24.150000000000034,34.950000000000045,45988.200000000004,10.800000000000011
9079,L56258,L,297.3,308.1,1566,35.7,156,0,0,0,0,0,0,24.150000000000034,34.950000000000045,55906.200000000004,10.800000000000011
9080,H38493,H,297.3,308.1,1554,42.4,158,0,0,0,0,0,0,24.150000000000034,34.950000000000045,65889.59999999999,10.800000000000011
9081,L56260,L,297.2,308.0,1869,25.4,163,0,0,0,0,0,0,24.05000000000001,34.85000000000002,47472.6,10.800000000000011
9082,L56261,L,297.3,308.0,1527,35.1,165,0,0,0,0,0,0,24.150000000000034,34.85000000000002,53597.700000000004,10.699999999999989
9083,L56262,L,297.2,307.9,1309,49.6,167,0,0,0,0,0,0,24.05000000000001,34.75,64926.4,10.699999999999989
9084,M23943,M,297.2,307.9,1541,35.7,169,0,0,0,0,0,0,24.05000000000001,34.75,55013.700000000004,10.699999999999989
9085,L56264,L,297.2,307.9,1326,75.4,172,1,0,0,1,1,0,24.05000000000001,34.75,99980.40000000001,10.699999999999989
9086,H38499,H,297.1,307.9,1365,54.0,174,0,0,0,0,0,0,23.950000000000045,34.75,73710.0,10.799999999999955
9087,L56266,L,297.1,307.8,1428,43.7,179,0,0,0,0,0,0,23.950000000000045,34.650000000000034,62403.600000000006,10.699999999999989
9088,L56267,L,297.1,307.8,1681,27.6,181,0,0,0,0,0,0,23.950000000000045,34.650000000000034,46395.600000000006,10.699999999999989
9089,M23948,M,297.1,307.9,1662,26.9,183,0,0,0,0,0,0,23.950000000000045,34.75,44707.799999999996,10.799999999999955
9090,L56269,L,297.2,307.9,1989,20.3,186,0,0,0,0,0,0,24.05000000000001,34.75,40376.700000000004,10.699999999999989
9091,M23950,M,297.2,307.9,1747,29.0,188,0,0,0,0,0,0,24.05000000000001,34.75,50663.0,10.699999999999989
9092,M23951,M,297.2,308.0,1765,31.1,191,0,0,0,0,0,0,24.05000000000001,34.85000000000002,54891.5,10.800000000000011
9093,L56272,L,297.3,308.1,1568,34.4,194,0,0,0,0,0,0,24.150000000000034,34.950000000000045,53939.2,10.800000000000011
9094,M23953,M,297.3,308.1,1709,30.6,196,0,0,0,0,0,0,24.150000000000034,34.950000000000045,52295.4,10.800000000000011
9095,M23954,M,297.3,308.1,1370,58.8,199,0,0,0,0,0,0,24.150000000000034,34.950000000000045,80556.0,10.800000000000011
9096,L56275,L,297.3,308.1,1458,45.7,202,0,0,0,0,0,0,24.150000000000034,34.950000000000045,66630.6,10.800000000000011
9097,L56276,L,297.2,308.1,1712,30.9,204,0,0,0,0,0,0,24.05000000000001,34.950000000000045,52900.799999999996,10.900000000000034
9098,L56277,L,297.3,308.1,1642,36.9,206,0,0,0,0,0,0,24.150000000000034,34.950000000000045,60589.799999999996,10.800000000000011
9099,L56278,L,297.3,308.1,1468,49.8,0,0,0,0,0,0,0,24.150000000000034,34.950000000000045,73106.4,10.800000000000011
9100,H38513,H,297.3,308.1,1477,52.3,2,0,0,0,0,0,0,24.150000000000034,34.950000000000045,77247.09999999999,10.800000000000011
9101,L56280,L,297.3,308.2,1446,53.5,7,0,0,0,0,0,0,24.150000000000034,35.05000000000001,77361.0,10.899999999999977
9102,H38515,H,297.3,308.2,1653,31.4,9,0,0,0,0,0,0,24.150000000000034,35.05000000000001,51904.2,10.899999999999977
9103,L56282,L,297.3,308.3,1494,38.2,14,0,0,0,0,0,0,24.150000000000034,35.150000000000034,57070.8,11.0
9104,L56283,L,297.3,308.2,1490,41.0,16,0,0,0,0,0,0,24.150000000000034,35.05000000000001,61090.0,10.899999999999977
9105,M23964,M,297.4,308.3,1550,47.8,18,0,0,0,0,0,0,24.25,35.150000000000034,74090.0,10.900000000000034
9106,M23965,M,297.3,308.2,1677,34.9,21,0,0,0,0,0,0,24.150000000000034,35.05000000000001,58527.299999999996,10.899999999999977
9107,L56286,L,297.4,308.3,1854,21.8,24,0,0,0,0,0,0,24.25,35.150000000000034,40417.200000000004,10.900000000000034
9108,M23967,M,297.5,308.5,1662,30.3,26,0,0,0,0,0,0,24.350000000000023,35.35000000000002,50358.6,11.0
9109,M23968,M,297.5,308.6,1440,38.8,29,0,0,0,0,0,0,24.350000000000023,35.450000000000045,55871.99999999999,11.100000000000023
9110,L56289,L,297.5,308.6,1513,39.7,32,0,0,0,0,0,0,24.350000000000023,35.450000000000045,60066.100000000006,11.100000000000023
9111,M23970,M,297.6,308.6,1389,49.0,34,0,0,0,0,0,0,24.450000000000045,35.450000000000045,68061.0,11.0
9112,L56291,L,297.6,308.6,1351,51.0,37,0,0,0,0,0,0,24.450000000000045,35.450000000000045,68901.0,11.0
9113,M23972,M,297.6,308.6,1482,38.3,39,0,0,0,0,0,0,24.450000000000045,35.450000000000045,56760.6,11.0
9114,L56293,L,297.6,308.6,1744,28.5,42,0,0,0,0,0,0,24.450000000000045,35.450000000000045,49704.0,11.0
9115,L56294,L,297.6,308.7,1476,39.0,44,0,0,0,0,0,0,24.450000000000045,35.55000000000001,57564.0,11.099999999999966
9116,M23975,M,297.6,308.6,1444,48.2,46,0,0,0,0,0,0,24.450000000000045,35.450000000000045,69600.8,11.0
9117,H38530,H,297.6,308.7,1659,32.1,49,0,0,0,0,0,0,24.450000000000045,35.55000000000001,53253.9,11.099999999999966
9118,M23977,M,297.6,308.7,1475,46.6,54,0,0,0,0,0,0,24.450000000000045,35.55000000000001,68735.0,11.099999999999966
9119,L56298,L,297.6,308.6,1526,42.1,57,0,0,0,0,0,0,24.450000000000045,35.450000000000045,64244.6,11.0
9120,M23979,M,297.4,308.4,1675,29.5,59,0,0,0,0,0,0,24.25,35.25,49412.5,11.0
9121,L56300,L,297.4,308.4,1525,38.7,62,0,0,0,0,0,0,24.25,35.25,59017.50000000001,11.0
9122,L56301,L,297.3,308.3,1396,45.9,64,0,0,0,0,0,0,24.150000000000034,35.150000000000034,64076.4,11.0
9123,L56302,L,297.4,308.4,1580,41.2,66,0,0,0,0,0,0,24.25,35.25,65096.00000000001,11.0
9124,L56303,L,297.4,308.5,1462,42.8,68,0,0,0,0,0,0,24.25,35.35000000000002,62573.6,11.100000000000023
9125,L56304,L,297.4,308.4,1426,50.4,70,0,0,0,0,0,0,24.25,35.25,71870.4,11.0
9126,L56305,L,297.4,308.5,1569,34.2,72,0,0,0,0,0,0,24.25,35.35000000000002,53659.8,11.100000000000023
9127,L56306,L,297.4,308.5,1477,40.7,74,0,0,0,0,0,0,24.25,35.35000000000002,60113.9,11.100000000000023
9128,L56307,L,297.4,308.5,1761,27.2,76,0,0,0,0,0,0,24.25,35.35000000000002,47899.2,11.100000000000023
9129,M23988,M,297.5,308.6,1486,45.9,78,0,0,0,0,0,0,24.350000000000023,35.450000000000045,68207.4,11.100000000000023
9130,L56309,L,297.6,308.6,1664,30.1,81,0,0,0,0,0,0,24.450000000000045,35.450000000000045,50086.4,11.0
9131,L56310,L,297.6,308.6,1576,32.7,83,0,0,0,0,0,0,24.450000000000045,35.450000000000045,51535.200000000004,11.0
9132,H38545,H,297.6,308.6,1463,46.7,85,0,0,0,0,0,0,24.450000000000045,35.450000000000045,68322.1,11.0
9133,M23992,M,297.6,308.6,1585,42.0,90,0,0,0,0,0,0,24.450000000000045,35.450000000000045,66570.0,11.0
9134,L56313,L,297.7,308.7,1479,45.7,93,0,0,0,0,0,0,24.55000000000001,35.55000000000001,67590.3,11.0
9135,L56314,L,297.7,308.7,1449,40.2,95,0,0,0,0,0,0,24.55000000000001,35.55000000000001,58249.8,11.0
9136,H38549,H,297.7,308.8,1404,50.3,97,0,0,0,0,0,0,24.55000000000001,35.650000000000034,70621.2,11.100000000000023
9137,L56316,L,297.7,308.7,1694,29.1,102,0,0,0,0,0,0,24.55000000000001,35.55000000000001,49295.4,11.0
9138,L56317,L,297.7,308.7,1731,28.4,104,0,0,0,0,0,0,24.55000000000001,35.55000000000001,49160.399999999994,11.0
9139,L56318,L,297.6,308.6,1522,37.0,106,0,0,0,0,0,0,24.450000000000045,35.450000000000045,56314.0,11.0
9140,L56319,L,297.5,308.5,1536,36.9,108,0,0,0,0,0,0,24.350000000000023,35.35000000000002,56678.399999999994,11.0
9141,L56320,L,297.5,308.5,1373,39.9,110,0,0,0,0,0,0,24.350000000000023,35.35000000000002,54782.7,11.0
9142,L56321,L,297.5,308.5,1597,36.4,112,0,0,0,0,0,0,24.350000000000023,35.35000000000002,58130.799999999996,11.0
9143,L56322,L,297.6,308.5,1678,34.2,114,0,0,0,0,0,0,24.450000000000045,35.35000000000002,57387.600000000006,10.899999999999977
9144,L56323,L,297.6,308.5,1452,42.6,116,0,0,0,0,0,0,24.450000000000045,35.35000000000002,61855.200000000004,10.899999999999977
9145,M24004,M,297.5,308.5,1447,41.6,118,0,0,0,0,0,0,24.350000000000023,35.35000000000002,60195.200000000004,11.0
9146,L56325,L,297.6,308.5,1574,37.1,121,0,0,0,0,0,0,24.450000000000045,35.35000000000002,58395.4,10.899999999999977
9147,L56326,L,297.6,308.6,1528,40.0,123,0,0,0,0,0,0,24.450000000000045,35.450000000000045,61120.0,11.0
9148,L56327,L,297.7,308.7,1688,27.2,125,0,0,0,0,0,0,24.55000000000001,35.55000000000001,45913.6,11.0
9149,L56328,L,297.6,308.6,1393,40.4,127,0,0,0,0,0,0,24.450000000000045,35.450000000000045,56277.2,11.0
9150,M24009,M,297.5,308.6,1429,50.5,129,0,0,0,0,0,0,24.350000000000023,35.450000000000045,72164.5,11.100000000000023
9151,M24010,M,297.5,308.6,1347,57.0,132,0,0,0,0,0,0,24.350000000000023,35.450000000000045,76779.0,11.100000000000023
9152,L56331,L,297.6,308.6,1553,40.5,135,0,0,0,0,0,0,24.450000000000045,35.450000000000045,62896.5,11.0
9153,L56332,L,297.5,308.6,1260,53.6,137,0,0,0,0,0,0,24.350000000000023,35.450000000000045,67536.0,11.100000000000023
9154,L56333,L,297.5,308.6,1546,33.8,139,0,0,0,0,0,0,24.350000000000023,35.450000000000045,52254.799999999996,11.100000000000023
9155,L56334,L,297.5,308.6,1596,36.0,141,0,0,0,0,0,0,24.350000000000023,35.450000000000045,57456.0,11.100000000000023
9156,L56335,L,297.5,308.5,1340,57.4,143,0,0,0,0,0,0,24.350000000000023,35.35000000000002,76916.0,11.0
9157,M24016,M,297.5,308.4,1369,54.8,145,0,0,0,0,0,0,24.350000000000023,35.25,75021.2,10.899999999999977
9158,L56337,L,297.5,308.5,1462,52.3,148,0,0,0,0,0,0,24.350000000000023,35.35000000000002,76462.59999999999,11.0
9159,H38572,H,297.4,308.4,1487,46.2,150,0,0,0,0,0,0,24.25,35.25,68699.40000000001,11.0
9160,M24019,M,297.5,308.6,1510,35.5,155,0,0,0,0,0,0,24.350000000000023,35.450000000000045,53605.0,11.100000000000023
9161,H38574,H,297.5,308.5,1671,28.0,158,0,0,0,0,0,0,24.350000000000023,35.35000000000002,46788.0,11.0
9162,M24021,M,297.5,308.5,1612,30.0,163,0,0,0,0,0,0,24.350000000000023,35.35000000000002,48360.0,11.0
9163,M24022,M,297.6,308.6,1509,39.7,166,0,0,0,0,0,0,24.450000000000045,35.450000000000045,59907.3,11.0
9164,L56343,L,297.6,308.6,1415,47.3,169,0,0,0,0,0,0,24.450000000000045,35.450000000000045,66929.5,11.0
9165,L56344,L,297.6,308.6,2384,14.4,171,0,0,0,0,0,0,24.450000000000045,35.450000000000045,34329.6,11.0
9166,L56345,L,297.6,308.6,1326,62.4,173,0,0,0,0,0,0,24.450000000000045,35.450000000000045,82742.4,11.0
9167,M24026,M,297.6,308.6,1390,53.4,175,0,0,0,0,0,0,24.450000000000045,35.450000000000045,74226.0,11.0
9168,M24027,M,297.6,308.7,1392,41.2,178,0,0,0,0,0,0,24.450000000000045,35.55000000000001,57350.4,11.099999999999966
9169,H38582,H,297.6,308.8,1385,44.4,181,0,0,0,0,0,0,24.450000000000045,35.650000000000034,61494.0,11.199999999999989
9170,L56349,L,297.7,308.8,1896,24.5,186,0,0,0,0,0,0,24.55000000000001,35.650000000000034,46452.0,11.100000000000023
9171,L56350,L,297.7,308.7,1474,46.8,188,0,0,0,0,0,0,24.55000000000001,35.55000000000001,68983.2,11.0
9172,M24031,M,297.7,308.8,1388,45.6,190,0,0,0,0,0,0,24.55000000000001,35.650000000000034,63292.8,11.100000000000023
9173,L56352,L,297.7,308.9,1715,27.2,193,0,0,0,0,0,0,24.55000000000001,35.75,46648.0,11.199999999999989
9174,H38587,H,297.8,308.9,1650,32.2,195,0,0,0,0,0,0,24.650000000000034,35.75,53130.00000000001,11.099999999999966
